;indicatorAnalyzingCode;missingDatasPercent;ig
1315;SA_0000001720_ARCHIVED;0.0;
1316;SA_0000001722_ARCHIVED;0.0;
1317;SA_0000001723_ARCHIVED;0.0;
1318;SA_0000001725_ARCHIVED;0.0;
1319;W22_emissions_qual_C;0.0;
1320;RSUD_73;0.0;
1321;RSUD_740;0.0;
1322;SA_0000001753_ARCHIVED;45.81497797356828;-26055.036608162485
1323;RSUD_79;0.0;
1324;RSUD_80;0.0;
1325;RSUD_82;0.0;
1326;RSUD_830;0.0;
1327;W20_flavours_B;0.0;
1328;W21_emissions_quant_C;0.0;
1329;RSUD_78;0.0;
1330;RSUD_780;0.0;
1331;W19_colours_numbers_C;0.0;
1332;W2_pc_front_back_C;0.0;
1333;RSUD_860;0.0;
1334;W23_emissions_front_back_C;0.0;
1335;RSUD_70;0.0;
1336;RSUD_71;0.0;
1337;RSUD_72;0.0;
1338;W21_emissions_A;0.0;
1339;W22_emissions_qual_A;0.0;
1340;W23_emissions_front_back_A;0.0;
1341;W23_emissions_front_back_B;0.0;
1342;SA_0000001759;16.74008810572687;-25139.80890157022
1343;SA_0000001760;16.74008810572687;-25129.51677168541
1344;SA_0000001761;0.0;
1345;SA_0000001763;0.0;
1346;RSUD_74;0.0;
1347;RSUD_75;0.0;
1348;RSUD_750;0.0;
1349;RSUD_77;0.0;
1350;RSUD_770;0.0;
1351;SA_0000001726_ARCHIVED;0.0;
1352;SA_0000001729;0.0;
1353;SA_0000001731;0.0;
1354;SA_0000001731_ARCHIVED;0.0;
1355;SA_0000001732;0.0;
1356;W14_harm_effects_C;0.0;
1357;W15_specific_hw_C;0.0;
1358;W17_fines_C;0.0;
1359;W18_misleading_terms_A;0.0;
1360;W18_misleading_terms_B;0.0;
1361;RSUD_56;0.0;
1362;RSUD_570;0.0;
1363;RSUD_60;0.0;
1364;RSUD_61;0.0;
1365;RSUD_610;0.0;
1366;RSUD_620;0.0;
1367;RSUD_66;0.0;
1368;RSUD_690;0.0;
1369;SA_0000001735;0.0;
1370;SA_0000001735_ARCHIVED;0.0;
1371;SA_0000001736_ARCHIVED;0.0;
1372;W24_exp_date_B;0.0;
1373;RSUD_790;0.0;
1374;SA_0000001737;0.0;
1375;SA_0000001741_ARCHIVED;87.22466960352423;-27391.605379536308
1376;SA_0000001742;0.0;
1377;SA_0000001744;0.0;
1378;SA_0000001745_ARCHIVED;0.0;
1379;SA_0000001746;17.62114537444934;-25147.794228009974
1380;SA_0000001746_ARCHIVED;17.62114537444934;-25147.794228009978
1381;RSUD_900;0.0;
1382;W26_plain_packaging_A;0.0;
1383;W4_pc_back_C;0.0;
1384;RSUD_8;0.0;
1385;RSUD_81;0.0;
1386;RSUD_810;0.0;
1387;RSUD_820;0.0;
1388;W5_top_side_B;0.0;
1389;W5_top_side_C;0.0;
1390;W6_font_A;0.0;
1391;SA_0000001765;0.0;
1392;W26_plain_packaging_C;0.0;
1393;W27_smokeless_prod_ban;0.0;
1394;W3_pc_front_B;0.0;
1395;W4_pc_back_A;0.0;
1396;W5_top_side_A;0.0;
1397;W24_exp_date_A;0.0;
1398;W25_quitline_number_C;0.0;
1399;W3_pc_front_C;0.0;
1400;W4_pc_back_B;0.0;
1401;RSUD_83;0.0;
1402;RSUD_86;0.0;
1403;RSUD_89;0.0;
1404;RSUD_890;0.0;
1405;SA_0000001398;0.0;
1406;SA_0000001400_ARCHIVED;16.29955947136564;-1075.8125106014918
1407;SA_0000001401_ARCHIVED;16.29955947136564;-22549.80564036804
1408;W8_princ_langs_B;0.0;
1409;RSUD_88;0.0;
1410;RSUD_880;0.0;
1411;SA_0000001402;0.0;
1412;W6_font_C;0.0;
1413;W7_rotation_B;0.0;
1414;W7_rotation_C;0.0;
1415;W8_princ_langs_A;0.0;
1416;WHOSIS_000002;19.38325991189427;-18133.861248568657
1417;SA_0000001747_ARCHIVED;16.29955947136564;-20157.836853605975
1418;W20_flavours_A;0.0;
1419;W21_emissions_quant_B;0.0;
1420;SA_0000001748_ARCHIVED;16.29955947136564;-25116.444466701036
1421;SA_0000001749_ARCHIVED;16.29955947136564;-25116.347142802613
1422;SA_0000001751;16.74008810572687;-25139.80796935613
1423;SA_0000001751_ARCHIVED;35.24229074889867;-25701.93960811041
1424;SA_0000001752;18.06167400881057;-25188.692824675458
1425;SA_0000001752_ARCHIVED;18.06167400881057;-25188.692824675454
1426;SA_0000001754_ARCHIVED;51.541850220264315;-26240.518470896306
1427;SA_0000001755;16.29955947136564;-22578.93350849695
1428;W24_exp_date_C;0.0;
1429;W25_quitline_number_A;0.0;
1430;W25_quitline_number_B;0.0;
1431;W26_plain_packaging_B;0.0;
1432;SA_0000001756;16.29955947136564;-22578.906401476568
1433;SA_0000001758;16.29955947136564;-25116.42734517022
1434;SA_0000001758_ARCHIVED;16.29955947136564;-25116.427345170214
1435;RSUD_730;0.0;
1436;RSUD_76;0.0;
1437;RSUD_800;0.0;
1438;SA_0000001764;0.0;
1439;SA_0000001764_ARCHIVED;0.0;
1440;SA_0000001768_ARCHIVED;0.0;
1441;RSUD_84;0.0;
1442;RSUD_840;0.0;
1443;RSUD_85;0.0;
1444;RSUD_850;0.0;
1445;RSUD_87;0.0;
1446;RSUD_870;0.0;
1447;RSUD_9;0.0;
1448;SA_0000001398_ARCHIVED;99.55947136563877;-27803.17275906861
1449;SA_0000001405_ARCHIVED;88.10572687224669;-27434.16538564851
1450;SA_0000001406;16.29955947136564;-20133.989854270454
1451;SA_0000001414;0.0;
1452;SA_0000001415_ARCHIVED;47.136563876651984;-26098.592260060486
1453;SA_0000001757;16.29955947136564;-25116.342387655215
1454;SA_0000001757_ARCHIVED;16.29955947136564;-25116.342387655215
1455;SA_0000001759_ARCHIVED;16.29955947136564;-25116.3428772815
1456;SA_0000001760_ARCHIVED;16.74008810572687;-25129.516771685405
1457;SA_0000001763_ARCHIVED;0.0;
1458;SA_0000001767_ARCHIVED;0.0;
1459;SA_0000001769;0.0;
1460;W3_pc_front_A;0.0;
1461;SA_0000001416_ARCHIVED;46.69603524229075;-26078.387018391386
1462;SA_0000001419;15.859030837004411;-25089.28399037971
1463;SA_0000001422;16.74008810572687;-25117.21975509712
1464;WHS2_138;57.709251101321584;-25221.175536175273
1465;W7_rotation_A;0.0;
1466;SA_0000001754;0.0;
1467;SA_0000001755_ARCHIVED;26.872246696035234;-25441.48058004658
1468;SA_0000001762;0.0;
1469;WHS3_55;15.418502202643168;-4309.653139475206
1470;SA_0000001762_ARCHIVED;0.0;
1471;SA_0000001765_ARCHIVED;0.0;
1472;SA_0000001766;0.0;
1473;SA_0000001766_ARCHIVED;0.0;
1474;W9_no_obscure_B;0.0;
1475;WHOSIS_000007;19.38325991189427;-18133.860893108566
1476;WHOSIS_000015;19.38325991189427;-18133.860893108566
1477;WHS10_8;47.57709251101322;-23864.827996070086
1478;WHS2_126;24.229074889867846;-22998.340307575218
1479;WHS3_43;13.21585903083701;-701.905689812308
1480;WHS3_46;13.21585903083701;-771.6398390101818
1481;SA_0000001404;16.74008810572687;-25139.810678870683
1482;SA_0000001406_ARCHIVED;16.29955947136564;-20133.989854270454
1483;SA_0000001409_ARCHIVED;58.590308370044056;-26462.12712552755
1484;WHS4_111_AGE1519;62.99559471365639;-26563.937998864258
1485;WHS4_117;15.859030837004411;-546.105760896659
1486;WHS6_100;0.0;
1487;WHS6_102;21.585903083700444;-8108.676299062566
1488;SA_0000001773_ARCHIVED;0.0;
1489;SA_0000001774;0.0;
1490;SA_0000001411_ARCHIVED;62.11453744493392;-26572.253690835543
1491;SA_0000001413;0.0;
1492;SA_0000001414_ARCHIVED;48.01762114537445;-26129.13553619726
1493;SA_0000001417;0.0;
1494;SA_0000001417_ARCHIVED;0.0;
1495;SA_0000001418;17.62114537444934;-25145.60659960324
1496;SA_0000001770_ARCHIVED;0.0;
1497;SA_0000001781;68.72246696035242;-25229.983936422217
1498;SA_0000001774_ARCHIVED;0.0;
1499;SA_0000001775_ARCHIVED;0.0;
1500;SA_0000001776;0.0;
1501;SA_0000001776_ARCHIVED;0.0;
1502;SA_0000001782_ARCHIVED;83.70044052863436;-26842.4363068756
1503;SA_0000001783;69.60352422907489;-25136.45188811096
1504;WSH_1;19.38325991189427;-25201.80956525045
1505;WSH_10_HYG;19.38325991189427;-25201.821432445584
1506;WSH_10_SAN;41.85022026431719;-25905.4063948473
1507;SA_0000001783_ARCHIVED;74.88986784140968;-25818.63961582937
1508;SA_0000001787;75.33039647577093;-26833.40046689968
1509;SA_0000001788;82.37885462555066;-23363.07604897333
1510;SA_0000001788_ARCHIVED;82.37885462555066;-23363.07604897333
1511;WHS4_106;45.81497797356828;-21995.253618135728
1512;WHS4_111;29.95594713656388;-25538.80390038915
1513;WSH_10_WAT;41.85022026431719;-25905.4063948473
1514;WSH_20_SAN;41.85022026431719;-25905.4063948473
1515;WSH_3;27.312775330396477;-25442.090309032894
1516;WSH_30_HYG;19.38325991189427;-25201.80672156971
1517;WSH_5;27.312775330396477;-25442.087197019773
1518;WSH_6;27.312775330396477;-25442.087197019773
1519;WSH_7;27.312775330396477;-25442.087197019773
1520;SA_0000001789;0.0;
1521;SA_0000001794;0.0;
1522;WHS4_543;27.75330396475772;-744.234255184729
1523;SA_0000001800;0.0;
1524;SA_0000001805;0.0;
1525;SA_0000001808;0.0;
1526;SA_0000001812;0.0;
1527;SA_0000001814;0.0;
1528;SA_0000001816;0.0;
1529;SA_0000001817;0.0;
1530;SA_0000001789_ARCHIVED;90.30837004405286;-26833.12105350855
1531;SA_0000001792;0.0;
1532;SA_0000001796;0.0;
1533;SA_0000001798;0.0;
1534;SA_0000001801;0.0;
1535;SA_0000001426;16.29955947136564;-25102.994080656797
1536;SA_0000001433;15.859030837004411;-25089.27683413938
1537;SA_0000001437;18.5022026431718;-22674.1230476728
1538;SA_0000001438;15.859030837004411;-22495.88167377009
1539;SA_0000001803;0.0;
1540;SA_0000001424;17.62114537444934;-25141.319431545224
1541;SA_0000001425;15.859030837004411;-25089.27470137882
1542;SA_0000001434;16.29955947136564;-25101.723027505264
1543;W6_font_B;0.0;
1544;W8_princ_langs_C;0.0;
1545;SA_0000001400;16.74008810572687;-30.745767298204793
1546;SA_0000001401;16.29955947136564;-22549.805640368035
1547;SA_0000001402_ARCHIVED;0.0;
1548;SA_0000001403;16.29955947136564;-22549.727840634932
1549;SA_0000001403_ARCHIVED;16.29955947136564;-22549.727263880934
1550;SA_0000001405;88.10572687224669;-27434.16538564851
1551;SA_0000001413_ARCHIVED;40.08810572687225;-25863.324329461564
1552;W9_no_obscure_A;0.0;
1553;wast5;54.62555066079295;-23727.18655377982
1554;WHOSIS_000006;40.528634361233486;-21124.64353711347
1555;WHS_PBR;19.38325991189427;-25217.979995391815
1556;WHS10_9;49.77973568281938;-26220.352462276696
1557;WHS2_131;19.38325991189427;-70.3712853263329
1558;WHS2_152;0.0;
1559;WHS2_160;0.0;
1560;WHS2_174;0.0;
1561;WHS3_41;13.21585903083701;-832.0270165610433
1562;SA_0000001769_ARCHIVED;0.0;
1563;SA_0000001771_ARCHIVED;0.0;
1564;SA_0000001779;0.0;
1565;SA_0000001784_ARCHIVED;83.70044052863436;-26814.075976371878
1566;SA_0000001787_ARCHIVED;84.14096916299559;-27280.650354090714
1567;SA_0000001420;16.29955947136564;-25103.50437240706
1568;SA_0000001421;15.859030837004411;-25089.275412299008
1569;SA_0000001423;15.859030837004411;-25089.28292399943
1570;SA_0000001427;16.29955947136564;-25102.084173973566
1571;SA_0000001430;21.1453744493392;-25255.484556710806
1572;SA_0000001431;24.229074889867846;-25347.1831040818
1573;SA_0000001432;16.29955947136564;-25102.67261414971
1574;SA_0000001435;15.859030837004411;-25089.275412299008
1575;SA_0000001436;15.859030837004411;-25089.276478679287
1576;SA_0000001440;15.859030837004411;-25089.276478679287
1577;WHS3_50;14.53744493392071;-2530.854406960564
1578;WHS3_56;13.656387665198238;-492.84394598379635
1579;WHS3_57;13.656387665198238;-874.7397069195372
1580;WHS3_62;13.21585903083701;-81.44160949759367
1581;WHS4_115;24.229074889867846;-25364.36740027035
1582;WHS4_128;53.30396475770925;-5302.380877721935
1583;W-MM_Group;0.0;
1584;WSH_20;19.38325991189427;-25201.90306334786
1585;WSH_20_HYG;19.38325991189427;-25201.953552082185
1586;WSH_20_WAT;41.85022026431719;-25905.4063948473
1587;SA_0000001441;15.859030837004411;-22495.886004078773
1588;SA_0000001443;18.06167400881057;-22619.661495036475
1589;SA_0000001452;15.859030837004411;-22495.871673849015
1590;SA_0000001454;15.859030837004411;-25089.27825597975
1591;SA_0000001456;75.33039647577093;-24089.153652681845
1592;SA_0000001799;0.0;
1593;SA_0000001804;0.0;
1594;SA_0000001807;0.0;
1595;SA_0000001809;0.0;
1596;SA_0000001810;0.0;
1597;SA_0000001439;15.859030837004411;-22508.106339457117
1598;SA_0000001444;15.859030837004411;-25089.27470137882
1599;SA_0000001445;15.859030837004411;-22523.968268624183
1600;SA_0000001813;0.0;
1601;WSH_30;19.38325991189427;-25201.806366109613
1602;WSH_4;27.312775330396477;-25442.096457771153
1603;WSH_30_SAN;41.85022026431719;-25905.4063948473
1604;WSH_HYGIENE_BASIC;54.18502202643172;-13134.459311546296
1605;SA_0000001404_ARCHIVED;16.29955947136564;-23327.21667024326
1606;SA_0000001409;0.0;
1607;SA_0000001410;79.29515418502203;-27121.065438100777
1608;SA_0000001411;16.29955947136564;-25125.580117383768
1609;W9_no_obscure_C;0.0;
1610;SA_0000001442;16.74008810572687;-22559.619070540895
1611;SA_0000001446;16.29955947136564;-22522.625771895517
1612;SA_0000001448;15.859030837004411;-22521.537304712372
1613;SA_0000001453;16.74008810572687;-22546.79609745544
1614;SA_0000001455;15.859030837004411;-22495.88234460104
1615;WSH_WATER_SAFELY_MANAGED;42.29074889867841;-2859.250036200106
1616;WHOSIS_000001;19.38325991189427;-18133.860893108566
1617;WHOSIS_000004;19.38325991189427;-995.8020110438687
1618;WHS2_161;0.0;
1619;WHS3_42;25.110132158590304;-13169.601055477466
1620;WHS3_45;14.53744493392071;-6947.158533878437
1621;WHS3_49;14.53744493392071;-361.65932068543134
1622;WHS3_522;0.0;
1623;WHS3_53;18.942731277533042;-3822.9535297690204
1624;WSH_SANITATION_OD;13.656387665198238;-3.1318664404756174
1625;SA_0000001450;18.942731277533042;-22709.29830156887
1626;SA_0000001451;18.06167400881057;-25159.039203828277
1627;SA_0000001767;0.0;
1628;SA_0000001768;0.0;
1629;SA_0000001770;0.0;
1630;SA_0000001771;0.0;
1631;SA_0000001772;0.0;
1632;SA_0000001772_ARCHIVED;0.0;
1633;SA_0000001773;0.0;
1634;SA_0000001775;0.0;
1635;SA_0000001777;0.0;
1636;SA_0000001777_ARCHIVED;0.0;
1637;SA_0000001781_ARCHIVED;74.88986784140968;-25885.67937232487
1638;SA_0000001782;82.81938325991189;-25819.416276608772
1639;SA_0000001784;82.81938325991189;-25791.642207826262
1640;SA_0000001786;0.0;
1641;SA_0000001786_ARCHIVED;75.77092511013215;-26889.083144284232
1642;SA_0000001790;0.0;
1643;SA_0000001791;0.0;
1644;SA_0000001793;0.0;
1645;SA_0000001795;0.0;
1646;SA_0000001797;0.0;
1647;SA_0000001412;93.83259911894274;-27605.791111066213
1648;SA_0000001416;16.74008810572687;-25139.808324816226
1649;SA_0000001429;15.859030837004411;-25089.291146620042
1650;WHS4_129;14.97797356828194;-1844.0565389182839
1651;WHS4_154;29.95594713656388;-18446.23207147449
1652;WHS5_512;50.66079295154185;-26191.659495181037
1653;WHS6_101;83.25991189427313;-27251.53969766646
1654;WHS6_116;85.90308370044053;-27342.28801586653
1655;WSH_10;19.38325991189427;-25201.81667729819
1656;WSH_2;27.312775330396477;-25442.097026019
1657;WSH_30_WAT;41.85022026431719;-25905.4063948473
1658;SA_0000001449;16.29955947136564;-22537.410571444896
1659;SA_0000001458;70.48458149779735;-23131.327988158824
1660;SA_0000001457;0.0;
1661;SA_0000001463_ARCHIVED;85.02202643171806;-24787.371918386107
1662;SA_0000001464;0.0;
1663;SA_0000001465;77.53303964757708;-23514.551324633692
1664;SA_0000001472;66.07929515418502;-27816.55987824402
1665;SA_0000001819;16.74008810572687;-25139.81643845667
1666;SA_0000001821;17.180616740088112;-25130.948477614173
1667;SA_0000001823;17.180616740088112;-25131.019296814164
1668;SA_0000001457_ARCHIVED;52.863436123348016;-22321.25122201272
1669;SA_0000001459;0.0;
1670;SA_0000001459_ARCHIVED;87.66519823788546;-27410.227344927676
1671;SA_0000001462;0.0;
1672;SA_0000001462_ARCHIVED;42.731277533039645;-25956.348787626128
1673;SA_0000001460;70.48458149779735;-23118.901701806662
1674;SA_0000001461;0.0;
1675;SA_0000001461_ARCHIVED;49.33920704845814;-26182.11368761219
1676;SA_0000001463;85.02202643171806;-24787.371918386107
1677;SA_0000001802;0.0;
1678;SA_0000001466;88.54625550660793;-26319.133705835113
1679;SA_0000001468;92.51101321585904;-27816.55987824402
1680;SA_0000001474;82.81938325991189;-24320.325512488285
1681;SA_0000001806;0.0;
1682;SA_0000001811;0.0;
1683;SA_0000001815;0.0;
1684;SA_0000001818;16.74008810572687;-27816.55987824402
1685;SA_0000001474_ARCHIVED;82.81938325991189;-24320.325512488285
1686;SA_0000001475_ARCHIVED;64.75770925110132;-19783.699749653133
1687;SA_0000001477_ARCHIVED;95.15418502202643;-27720.452514640296
1688;SA_0000001821_ARCHIVED;16.74008810572687;-22593.817600757047
1689;WSH_8;27.312775330396477;-25442.087197019773
1690;SDGCODCOMPLETENESS;48.01762114537445;-26163.06001894153
1691;SA_0000001476;75.77092511013215;-23270.38656120347
1692;SA_0000001476_ARCHIVED;78.85462555066078;-26153.829481163302
1693;SA_0000001820;16.74008810572687;-25139.808324816226
1694;SA_0000001822_ARCHIVED;16.74008810572687;-22593.614272763065
1695;SA_0000001825;0.0;
1696;SA_0000001828;0.0;
1697;sba;48.458149779735685;-22797.256422242146
1698;SA_0000001467;0.0;
1699;SDG_SH_DTH_RNCOM;19.38325991189427;-70.3712853263329
1700;SA_0000001470_ARCHIVED;70.04405286343612;-25687.200091861614
1701;SA_0000001502_ARCHIVED;0.0;
1702;SA_0000001502;0.0;
1703;SA_0000001504;0.0;
1704;SA_0000001506;0.0;
1705;SA_0000001507;0.0;
1706;SA_0000001507_ARCHIVED;0.0;
1707;SA_0000001509_ARCHIVED;0.0;
1708;SDGWSHBOD;19.38325991189427;-25201.81414614242
1709;SE_G23_RDG;77.09251101321586;-26461.129842176284
1710;SA_0000001506_ARCHIVED;0.0;
1711;SA_0000001823_ARCHIVED;0.0;
1712;SA_0000001824;0.0;
1713;SA_0000001827;0.0;
1714;SA_0000001829;26.431718061674005;-25443.512424259738
1715;SA_0000001830;41.85022026431719;-25942.553492318515
1716;sba5;66.51982378854626;-24922.309889136013
1717;SA_0000001513;0.0;
1718;SA_0000001514_ARCHIVED;0.0;
1719;SE_PRM_MATH;65.19823788546256;-25092.19695965457
1720;SE_PRM_RDNG;78.41409691629956;-26631.010569519167
1721;SHS_2;0.0;
1722;SDGAIRBODA;19.38325991189427;-25201.80565518943
1723;SDGCONFLICT;19.38325991189427;-25227.965341010906
1724;SDGHIV;41.409691629955944;-2629.901154693887
1725;SDGODA01;40.08810572687225;-27816.55987824402
1726;SDGPOISON;19.38325991189427;-70.37461863335696
1727;SDGSHP;21.585903083700444;-24229.333853723492
1728;SE_LSC_MATH;54.18502202643172;-21822.567487200024
1729;SE_PRE_PARTN;30.396475770925107;-10663.785078092771
1730;SHS_3;0.0;
1731;SHS_4;0.0;
1732;SHS_6;0.0;
1733;SP_DYN_MRBF18;45.37444933920705;-26021.660506982273
1734;SUNBEDEXISTYEAR;0.0;
1735;SUNBEDREG_ACCESS;0.0;
1736;SH_STA_FGMS;87.22466960352423;-27369.173192089613
1737;SHS_1;0.0;
1738;SDGPM25;14.096916299559467;-6665.798615301964
1739;SE_DEV_ONTRK;73.568281938326;-26941.80695201194
1740;SE_G23_MATH;59.91189427312775;-24998.268382028076
1741;SUNBEDREG_INFO;0.0;
1742;SUNBEDREG_TRAINING;0.0;
1743;TB_c_dst_rlt_new_pct;15.418502202643168;-5006.022105617292
1744;TB_c_new_tsr;14.53744493392071;-201.64277503594744
1745;TB_c_tbhiv_tsr;24.669603524229075;-9997.745226479099
1746;SA_0000001510_ARCHIVED;0.0;
1747;SA_0000001511_ARCHIVED;0.0;
1748;SHS_8;0.0;
1749;SHS_9;0.0;
1750;SP_DYN_MRBF15;45.37444933920705;-26021.691144464014
1751;SUNBEDEXIST;0.0;
1752;SUNBEDREG_SAFETY;0.0;
1753;SG_REG_CENSUS;0.0;
1754;SA_0000001514;0.0;
1755;SA_0000001515;0.0;
1756;SA_0000001516_ARCHIVED;0.0;
1757;SA_0000001517;0.0;
1758;SA_0000001518;0.0;
1759;SA_0000001518_ARCHIVED;0.0;
1760;SA_0000001520;0.0;
1761;SA_0000001521_ARCHIVED;0.0;
1762;TB_c_mdr_tsr;22.907488986784145;-7707.355205106645
1763;SA_0000001521;0.0;
1764;SA_0000001523_ARCHIVED;0.0;
1765;SA_0000001508;0.0;
1766;SA_0000001508_ARCHIVED;0.0;
1767;SA_0000001510;0.0;
1768;SA_0000001512_ARCHIVED;0.0;
1769;SA_0000001526_ARCHIVED;0.0;
1770;SA_0000001527_ARCHIVED;0.0;
1771;TB_e_inc_num_014;14.53744493392071;-27816.55987824402
1772;TB_e_inc_tbhiv_100k;17.180616740088112;-184.89908970047355
1773;TB_e_mdr_num;16.74008810572687;-25127.91499438583
1774;TB_e_prev_num;14.53744493392071;-1691.202248033378
1775;SA_0000001526;0.0;
1776;SA_0000001528_ARCHIVED;0.0;
1777;SA_0000001529;0.0;
1778;SA_0000001534;0.0;
1779;SA_0000001534_ARCHIVED;0.0;
1780;SA_0000001515_ARCHIVED;0.0;
1781;SA_0000001517_ARCHIVED;0.0;
1782;SA_0000001519;70.04405286343612;-26847.691868133006
1783;SA_0000001525;0.0;
1784;SA_0000001527;0.0;
1785;SI_POV_DAY1;30.837004405286336;-13856.126904230974
1786;SA_0000001532_ARCHIVED;0.0;
1787;SA_0000001533;0.0;
1788;SA_0000001535_ARCHIVED;0.0;
1789;SA_0000001536_ARCHIVED;0.0;
1790;SA_0000001537_ARCHIVED;0.0;
1791;SA_0000001539_ARCHIVED;0.0;
1792;SA_0000001535;0.0;
1793;SUNBEDEXISTSUBNATIONAL;0.0;
1794;SUNBEDREG_CONTROL;0.0;
1795;TB_c_lab_sm_100k;19.38325991189427;-10019.946146765496
1796;TB_c_notified;14.53744493392071;-4694.727269812002
1797;TB_c_ret_tsr;16.74008810572687;-1724.6914172637048
1798;TB_c_xdr_tsr;48.01762114537445;-19850.237499613373
1799;TB_conf_mdr_tx_pct;28.634361233480178;-20094.56777919192
1800;TB_e_inc_tbhiv_num;17.180616740088112;-185.09644918091658
1801;SA_0000001528;0.0;
1802;SA_0000001529_ARCHIVED;0.0;
1803;SA_0000001530_ARCHIVED;0.0;
1804;SA_0000001531;0.0;
1805;SA_0000001531_ARCHIVED;0.0;
1806;SA_0000001532;0.0;
1807;SA_0000001533_ARCHIVED;0.0;
1808;SA_0000001536;0.0;
1809;WSH_SANITATION_SAFELY_MANAGED;42.29074889867841;-2855.5478183686064
1810;SA_0000001464_ARCHIVED;83.25991189427313;-25838.232684981595
1811;SA_0000001469;88.10572687224669;-27116.305903771357
1812;SA_0000001470;99.55947136563877;-27695.10877380886
1813;SA_0000001471;0.0;
1814;SA_0000001471_ARCHIVED;77.97356828193833;-25548.146504332926
1815;SA_0000001473;89.86784140969164;-26751.323605765963
1816;SA_0000001475;62.11453744493392;-17750.55096360887
1817;SA_0000001822;17.180616740088112;-25143.228946524505
1818;SA_0000001826;0.0;
1819;SA_0000001831;70.48458149779735;-26867.330731249585
1820;SDGAIRBOD;19.38325991189427;-25201.80565518943
1821;SDGDISASTER;19.38325991189427;-25227.952103448646
1822;SDGHEPHBSAGPRV;14.53744493392071;-27816.55987824402
1823;SDGHPVRECEIVED;54.18502202643172;-20937.435017394946
1824;SDGIHR;14.53744493392071;-13629.958733863767
1825;SDGNTDTREATMENT;14.53744493392071;-6738.861781854533
1826;SDGODA;39.647577092511014;-25842.42347274267
1827;SDGSUICIDE;19.38325991189427;-70.47650697059542
1828;SE_LSC_RDNG;62.99559471365639;-25556.699935178753
1829;SHS_10;0.0;
1830;SHS_11;0.0;
1831;SA_0000001477;95.15418502202643;-27720.452514640296
1832;SA_0000001503;0.0;
1833;SA_0000001504_ARCHIVED;0.0;
1834;SA_0000001509;0.0;
1835;SA_0000001511;0.0;
1836;SA_0000001512;0.0;
1837;SA_0000001513_ARCHIVED;0.0;
1838;SA_0000001516;0.0;
1839;SA_0000001523;0.0;
1840;SHS_5;0.0;
1841;SHS_7;0.0;
1842;stunt5;54.62555066079295;-23699.342190974774
1843;TB_1;14.53744493392071;-36.97029092423179
1844;TB_c_dst_rlt_ret_pct;16.74008810572687;-6108.395787387873
1845;TB_c_lab_cul_5m;15.859030837004411;-9982.112907945299
1846;TB_c_lab_dst_5m;16.74008810572687;-10242.017740878997
1847;TB_c_mdr_tx;14.53744493392071;-6154.039002292627
1848;TB_c_new_snep_tsr;22.026431718061673;-13791.324436995294
1849;SA_0000001525_ARCHIVED;0.0;
1850;SA_0000001530;0.0;
1851;SA_0000001538_ARCHIVED;0.0;
1852;SA_0000001539;0.0;
1853;SA_0000001540_ARCHIVED;0.0;
1854;SA_0000001541;0.0;
1855;TB_c_newinc;14.53744493392071;-13.938705846063783
1856;SA_0000001541_ARCHIVED;0.0;
1857;MDG_0000000025;16.74008810572687;-6021.822535828176
1858;SA_0000001537;0.0;
1859;SA_0000001538;0.0;
1860;SA_0000001540;0.0;
1861;MDG_0000000034;54.62555066079295;-26321.230140282125
1862;MH_13;41.85022026431719;-25942.232383469567
1863;MDG_0000000021;80.61674008810573;-27161.65113771228
1864;MDG_0000000026;18.5022026431718;-56.91348995453967
1865;MDG_0000000033;56.82819383259912;-26386.815523277884
1866;MH_12;19.38325991189427;-70.45468278950854
1867;MH_14;71.36563876651982;-26899.52787927341
1868;MH_15;74.44933920704847;-26993.78868358219
1869;MH_19;48.01762114537445;-26121.98559255006
1870;MH_20;60.79295154185022;-26530.688014366708
1871;MH_4;65.63876651982379;-26704.260758538934
1872;MH_16;42.29074889867841;-25969.63514005579
1873;MH_18;39.207048458149785;-25858.191609778867
1874;MH_3;0.0;
1875;MH_9;47.136563876651984;-26106.338154405064
1876;MDG_0000000031;16.29955947136564;-5875.793747122908
1877;MDG_0000000032;99.55947136563877;-27802.408134460904
1878;MENING_3;91.62995594713657;-26595.28189539683
1879;MH_1;0.0;
1880;MORT_600;0.0;
1881;NCD_CCS_PA_SVY;0.0;
1882;NCD_CCS_PA_POL_WALKBIKE;0.0;
1883;MALARIA_IMPORTED;74.44933920704847;-22480.794370763644
1884;CARE_SOURCE;0.0;
1885;R_earmarking;0.0;
1886;IHRSPAR_CAPACITY03;14.97797356828194;-22858.60710706839
1887;TB_e_mort_exc_tbhiv_num;14.97797356828194;0.2778200005704239
1888;MH_24;60.79295154185022;-26534.748490256945
1889;MH_25;0.0;
1890;MH_5;65.63876651982379;-26717.152686683407
1891;MORT_700;0.0;
1892;NCD_CCS_ARB;0.0;
1893;MALARIA_EST_DEATHS;52.863436123348016;-5037.131919865814
1894;NCD_CCS_MORT_TARGET;0.0;
1895;PRISON_D4_HIV_DIAG_TOT;88.98678414096916;-27816.55987824402
1896;MH_17;42.29074889867841;-25972.919022016195
1897;MH_2;0.0;
1898;MH_7;44.052863436123346;-26003.366846909346
1899;MH_8;55.947136563876654;-26381.261916662803
1900;MORT_100;14.53744493392071;-241.03754364037172
